restaurant_id,product_key,date,log_price,fitted,residual
1,pizza margherita (30 cm.),2022-10-15,2.186051276738094,2.1860512767380964,-2.220446049250313e-15
1,pizza margherita (30 cm.),2022-10-16,2.186051276738094,2.1860512767380995,-5.329070518200751e-15
1,pizza margherita (30 cm.),2022-10-14,2.186051276738094,2.186051276738101,-6.661338147750939e-15
1,pizza margherita (30 cm.),2022-10-14,2.186051276738094,2.186051276738101,-6.661338147750939e-15
1,pizza margherita (30 cm.),2022-10-18,2.186051276738094,2.1860512767381026,-8.43769498715119e-15
1,pizza margherita (30 cm.),2022-10-20,2.186051276738094,2.1860512767380955,-1.3322676295501878e-15
1,pizza margherita (30 cm.),2022-10-21,2.186051276738094,2.186051276738097,-2.6645352591003757e-15
1,pizza margherita (30 cm.),2022-10-23,2.186051276738094,2.1860512767381017,-7.549516567451064e-15
1,pizza margherita (30 cm.),2022-10-23,2.186051276738094,2.1860512767381017,-7.549516567451064e-15
1,pizza margherita (30 cm.),2022-10-29,2.186051276738094,2.1860512767380977,-3.552713678800501e-15
1,pizza margherita (30 cm.),2022-10-28,2.186051276738094,2.186051276738095,-8.881784197001252e-16
1,pizza margherita (30 cm.),2022-10-28,2.186051276738094,2.186051276738095,-8.881784197001252e-16
1,pizza margherita (30 cm.),2022-10-26,2.186051276738094,2.1860512767381017,-7.549516567451064e-15
1,pizza margherita (30 cm.),2022-10-28,2.186051276738094,2.186051276738095,-8.881784197001252e-16
1,pizza margherita (30 cm.),2022-10-28,2.186051276738094,2.186051276738095,-8.881784197001252e-16
1,pizza margherita (30 cm.),2022-11-05,2.186051276738094,2.1860512767380977,-3.552713678800501e-15
1,pizza margherita (30 cm.),2022-11-04,2.186051276738094,2.1860512767380964,-2.220446049250313e-15
1,pizza margherita (30 cm.),2022-11-04,2.186051276738094,2.1860512767380964,-2.220446049250313e-15
1,pizza margherita (30 cm.),2022-11-05,2.186051276738094,2.1860512767380977,-3.552713678800501e-15
1,pizza margherita (30 cm.),2022-11-01,2.186051276738094,2.186051276738099,-4.884981308350689e-15
1,pizza margherita (30 cm.),2022-11-03,2.186051276738094,2.1860512767380986,-4.440892098500626e-15
1,pizza margherita (30 cm.),2022-11-03,2.186051276738094,2.1860512767380986,-4.440892098500626e-15
1,pizza margherita (30 cm.),2022-11-03,2.186051276738094,2.1860512767380986,-4.440892098500626e-15
1,pizza margherita (30 cm.),2022-11-02,2.186051276738094,2.1860512767381035,-9.325873406851315e-15
1,pizza margherita (30 cm.),2022-11-06,2.186051276738094,2.186051276738099,-4.884981308350689e-15
1,pizza margherita (30 cm.),2022-11-05,2.186051276738094,2.1860512767380977,-3.552713678800501e-15
1,pizza margherita (30 cm.),2022-11-05,2.186051276738094,2.1860512767380977,-3.552713678800501e-15
1,pizza margherita (30 cm.),2022-11-05,2.186051276738094,2.1860512767380977,-3.552713678800501e-15
1,pizza margherita (30 cm.),2022-11-03,2.186051276738094,2.1860512767380986,-4.440892098500626e-15
1,pizza margherita (30 cm.),2022-11-05,2.186051276738094,2.1860512767380977,-3.552713678800501e-15
1,pizza margherita (30 cm.),2022-11-13,2.186051276738094,2.1860512767380977,-3.552713678800501e-15
1,pizza margherita (30 cm.),2022-11-13,2.186051276738094,2.1860512767380977,-3.552713678800501e-15
1,pizza margherita (30 cm.),2022-11-12,2.186051276738094,2.1860512767380986,-4.440892098500626e-15
1,pizza margherita (30 cm.),2022-11-12,2.186051276738094,2.1860512767380986,-4.440892098500626e-15
1,pizza margherita (30 cm.),2022-11-12,2.186051276738094,2.1860512767380986,-4.440892098500626e-15
1,pizza margherita (30 cm.),2022-11-11,2.186051276738094,2.186051276738099,-4.884981308350689e-15
1,pizza margherita (30 cm.),2022-11-11,2.186051276738094,2.186051276738099,-4.884981308350689e-15
1,pizza margherita (30 cm.),2022-11-12,2.186051276738094,2.1860512767380986,-4.440892098500626e-15
1,pizza margherita (30 cm.),2022-11-11,2.186051276738094,2.186051276738099,-4.884981308350689e-15
1,pizza margherita (30 cm.),2022-11-12,2.186051276738094,2.1860512767380986,-4.440892098500626e-15
1,pizza margherita (30 cm.),2022-11-18,2.186051276738094,2.1860512767381013,-7.105427357601002e-15
1,pizza margherita (30 cm.),2022-11-19,2.186051276738094,2.1860512767381004,-6.217248937900877e-15
1,pizza margherita (30 cm.),2022-11-19,2.186051276738094,2.1860512767381004,-6.217248937900877e-15
1,pizza margherita (30 cm.),2022-11-18,2.186051276738094,2.1860512767381013,-7.105427357601002e-15
1,pizza margherita (30 cm.),2022-11-19,2.186051276738094,2.1860512767381004,-6.217248937900877e-15
1,pizza margherita (30 cm.),2022-11-27,2.186051276738094,2.1860512767380977,-3.552713678800501e-15
1,pizza margherita (30 cm.),2022-11-25,2.186051276738094,2.1860512767380986,-4.440892098500626e-15
1,pizza margherita (30 cm.),2022-11-27,2.186051276738094,2.1860512767380977,-3.552713678800501e-15
1,pizza margherita (30 cm.),2022-11-27,2.186051276738094,2.1860512767380977,-3.552713678800501e-15
1,pizza margherita (30 cm.),2022-11-22,2.186051276738094,2.186051276738091,3.1086244689504383e-15
1,pizza saporita (30 cm.),2022-10-14,2.740840023925201,2.7408400239252133,-1.2434497875801753e-14
1,pizza stenfia (30 cm.),2022-10-07,2.6741486494265287,2.674148649426528,8.881784197001252e-16
